sample,sensor_to_orchestrator_ms,orchestrator_to_valve_ms,irrigation_total_ms,robot_command_to_cmd_vel_ms
1248,0.944005,3.097349,4.041354,5.305368
1249,1.000709,13.643633,14.644342,10.061048
1250,4.310625,10.481798,14.792423,8.789047
1251,7.248102,10.04426,17.292362,13.004394
1252,2.05466,5.298506,7.353166,6.480942
1253,2.213738,4.408004,6.621742,5.888818
1254,0.824793,2.730938,3.555731,3.125489
1255,4.770496,9.619017,14.389513,8.786328
1256,1.480587,5.615166,7.095753,8.992092
1257,5.355281,9.103125,14.458406,10.337475
1258,1.983959,2.601475,4.585434,4.559875
1259,5.09781,5.420038,10.517848,4.69615
1260,5.513411,6.468802,11.982213,7.063181
1261,2.60928,23.999272,26.608552,20.976902
1262,3.149546,3.68508,6.834626,6.152199
1263,2.441261,4.056628,6.497889,3.638633
1264,0.944474,3.340914,4.285388,3.535068
1265,1.223637,9.304987,10.528624,15.795346
1266,1.530943,9.845301,11.376244,11.410092
1267,0.947338,2.719408,3.666746,5.064846
1268,4.073205,10.464279,14.537484,10.369512
1269,6.6199,7.278362,13.898262,12.81809
1270,8.833334,6.547142,15.380476,9.870302
1271,3.812102,4.99599,8.808092,5.257917
1272,0.847823,4.195933,5.043756,8.601624
1273,0.79984,4.06716,4.867,6.480144
1274,1.201096,2.213036,3.414132,5.534464
1275,0.771373,6.467346,7.238719,10.646799
1276,1.107427,5.47746,6.584887,7.480584
1277,3.738346,4.858582,8.596928,5.941919
1278,1.127841,6.238624,7.366465,9.425406
1279,1.507193,12.579698,14.086891,8.882955
1280,4.14082,3.674841,7.815661,9.320046
1281,4.49116,3.804616,8.295776,5.440432
1282,3.287384,10.39791,13.685294,7.313094
1283,1.838494,2.253009,4.091503,2.372313
1284,2.000261,4.094285,6.094546,2.960434
1285,0.809378,5.123259,5.932637,9.932631
