sample,sensor_to_orchestrator_ms,orchestrator_to_valve_ms,irrigation_total_ms,robot_command_to_cmd_vel_ms
632,0.862195,8.423921,9.286116,18.900091
633,3.333078,1.822754,5.155832,9.783594
634,2.855091,5.17908,8.034171,6.073541
635,4.940257,3.626135,8.566392,12.019674
636,2.443569,2.369609,4.813178,10.319574
637,1.248497,5.589378,6.837875,9.835388
638,1.391065,3.443967,4.835032,9.884105
639,0.952438,8.142378,9.094816,8.476675
640,3.80409,4.689043,8.493133,13.919274
641,6.285326,2.658231,8.943557,11.621954
642,10.560564,16.707525,27.268089,20.42517
643,2.965124,4.559157,7.524281,6.073064
644,4.962189,6.984193,11.946382,8.983353
645,2.22891,25.859484,28.088394,19.339645
646,1.075676,7.986823,9.062499,6.36813
647,4.97135,6.349567,11.320917,5.840408
648,5.10483,10.969697,16.074527,12.319414
649,7.238559,14.176577,21.415136,14.871567
650,2.022362,11.115295,13.137657,10.725522
651,6.486695,7.959081,14.445776,8.680687
652,3.622849,11.124143,14.746992,18.451136
653,3.147376,42.615888,45.763264,38.301169
654,3.766913,8.334563,12.101476,15.055127
655,1.06916,10.57794,11.6471,10.502817
656,4.55524,16.082693,20.637933,5.519828
657,1.79835,5.793832,7.592182,4.299962
658,1.067996,8.995229,10.063225,3.540624
659,3.195296,6.481023,9.676319,5.990505
660,2.350326,5.168261,7.518587,6.224611
661,0.943941,27.178668,28.122609,26.11055
662,3.177583,5.794356,8.971939,5.397831
663,1.367302,4.389997,5.757299,5.059416
664,4.756226,10.323106,15.079332,5.713095
665,0.854106,3.493296,4.347402,3.573888
666,1.165763,5.599806,6.765569,5.730187
667,0.851017,11.721011,12.572028,8.104447
668,1.078448,2.616113,3.694561,2.260128
669,1.723963,3.923324,5.647287,3.325887
670,4.459997,8.029816,12.489813,8.978278
671,3.452647,4.620016,8.072663,13.13187
672,5.181739,8.689935,13.871674,13.038878
673,4.327146,7.764049,12.091195,8.709388
674,5.011988,7.332925,12.344913,8.953845
675,2.612575,3.939342,6.551917,12.650746
676,32.720324,8.878084,41.598408,10.646387
677,23.516883,14.056092,37.572975,6.846353
678,3.866162,10.112567,13.978729,14.715128
679,0.805095,3.16917,3.974265,5.679809
680,0.824522,6.553689,7.378211,7.601918
681,3.39882,6.294589,9.693409,9.135921
682,0.753542,7.727966,8.481508,10.975679
683,0.795435,3.523434,4.318869,4.335125
684,0.866968,4.101436,4.968404,7.299979
685,0.872652,15.284019,16.156671,16.924587
686,0.734456,4.322599,5.057055,13.374384
687,0.900035,9.802926,10.702961,9.444486
688,1.107109,3.874291,4.9814,4.126011
689,1.534979,5.593506,7.128485,7.929081
690,0.860026,6.663581,7.523607,6.296208
691,0.812998,2.702308,3.515306,8.563031
692,0.851317,6.888044,7.739361,5.912775
693,1.27006,2.410395,3.680455,5.907402
694,2.717769,1.971307,4.689076,3.525135
695,2.39682,4.43906,6.83588,3.353986
696,1.645112,3.130343,4.775455,21.808202
697,3.607496,14.44864,18.056136,19.331207
698,1.989214,19.199135,21.188349,23.358472
699,1.093868,9.751206,10.845074,9.927334
700,0.833893,2.257178,3.091071,10.079609
701,5.109749,16.788212,21.897961,9.537792
702,2.709549,9.415285,12.124834,9.524732
703,2.043569,7.340014,9.383583,10.830581
704,4.32719,4.317533,8.644723,4.742383
705,1.083377,8.06546,9.148837,8.890489
706,0.724192,5.60305,6.327242,4.405775
707,2.990055,6.89228,9.882335,4.240933
708,3.70362,11.638713,15.342333,8.843602
709,15.395423,11.144498,26.539921,9.13658
710,1.010823,7.832283,8.843106,8.887911
711,5.103893,2.644907,7.7488,9.007216
712,1.188567,10.643293,11.83186,13.751613
713,2.212809,4.38749,6.600299,6.198727
714,7.963777,25.061285,33.025062,16.915362
715,12.487578,8.254656,20.742234,9.223099
716,5.651057,10.961159,16.612216,18.150477
717,3.985352,10.510287,14.495639,12.371945
718,1.239407,7.749842,8.989249,6.682044
719,6.003315,27.146409,33.149724,26.553159
720,2.433679,2.252547,4.686226,3.056474
721,10.794419,4.270811,15.06523,6.940786
722,3.942322,3.890588,7.83291,8.595813
723,1.589469,6.025042,7.614511,10.209286
724,2.991023,15.173895,18.164918,10.227221
725,1.078789,15.464791,16.54358,14.160672
726,3.204779,17.186504,20.391283,14.813657
727,0.969632,6.194162,7.163794,9.8764
728,2.885121,10.400322,13.285443,10.62444
729,2.860508,4.582348,7.442856,5.924679
730,3.851695,15.157252,19.008947,15.722744
731,4.086834,5.51269,9.599524,7.066041
732,5.716253,4.605331,10.321584,8.561793
733,3.324627,7.405986,10.730613,8.684523
734,6.492033,4.297116,10.789149,6.78284
735,2.436971,7.836087,10.273058,9.350007
736,3.164976,11.063385,14.228361,11.694414
737,3.964183,8.037311,12.001494,9.238609
738,0.798406,3.90801,4.706416,4.913492
739,4.639168,3.517589,8.156757,4.609645
740,2.10217,6.49147,8.59364,6.561616
741,1.902895,7.723965,9.62686,7.165834
742,29.011709,8.219585,37.231294,4.838858
743,3.010689,5.364311,8.375,7.657945
744,4.747448,2.053535,6.800983,7.851389
745,4.99312,5.024203,10.017323,7.574114
746,2.911971,7.753236,10.665207,6.299745
747,0.801244,5.971472,6.772716,8.352843
748,2.127649,11.713422,13.841071,9.060129
749,6.507037,6.185245,12.692282,7.651252
750,5.506523,10.755529,16.262052,8.016214
751,2.213848,8.232205,10.446053,8.689781
752,0.974016,9.574059,10.548075,10.30156
753,1.504209,4.590797,6.095006,13.081599
754,0.812326,8.911807,9.724133,16.316622
755,4.165021,5.860674,10.025695,10.507162
756,1.041354,10.40181,11.443164,13.7489
757,5.026438,9.32126,14.347698,11.583453
758,4.282165,7.814089,12.096254,8.246051
759,1.167309,3.944544,5.111853,2.854348
760,3.454278,10.341581,13.795859,9.388465
761,1.89572,6.611504,8.507224,9.692907
762,6.893741,12.961625,19.855366,11.215671
763,3.851739,5.263707,9.115446,4.756745
764,3.20602,5.064583,8.270603,4.534697
765,2.215924,6.912836,9.12876,9.472912
766,3.562062,7.980304,11.542366,11.969254
767,2.487402,8.713548,11.20095,10.758415
768,5.175005,9.928329,15.103334,15.658058
769,2.645632,6.302105,8.947737,6.824638
770,1.443539,17.574111,19.01765,29.708925
771,5.022831,8.627557,13.650388,6.245351
772,1.835263,7.894355,9.729618,11.440176
773,6.227881,10.079286,16.307167,12.352403
774,7.789703,6.758262,14.547965,4.154702
775,1.757625,11.195515,12.95314,9.752341
776,3.98269,6.955483,10.938173,5.867803
777,4.025979,6.834892,10.860871,11.82651
778,5.757545,12.189013,17.946558,9.18244
779,4.757039,12.011152,16.768191,15.206538
780,6.134956,8.634762,14.769718,19.918424
781,0.961643,15.303896,16.265539,5.057687
782,2.579204,4.670675,7.249879,5.516846
783,3.123734,6.551148,9.674882,8.210257
784,2.194331,1.602294,3.796625,18.339067
785,5.46317,6.76052,12.22369,6.363897
786,2.351598,9.045448,11.397046,8.416554
787,9.946869,3.221236,13.168105,3.833546
788,3.534724,5.331336,8.86606,17.387417
789,1.294797,4.419775,5.714572,3.713314
790,8.718908,6.976365,15.695273,11.28668
791,1.772249,5.359096,7.131345,5.935547
792,2.346049,5.028901,7.37495,8.217433
793,1.079563,6.364855,7.444418,6.714062
794,4.192363,5.642916,9.835279,12.450834
795,0.949066,6.155033,7.104099,7.625766
796,3.018823,32.984297,36.00312,11.713009
797,2.875922,6.526544,9.402466,8.260153
798,3.954754,5.637994,9.592748,9.50332
799,7.384057,13.770585,21.154642,13.07596
800,2.765536,6.542543,9.308079,7.908721
801,8.810568,7.978196,16.788764,24.796049
802,11.143802,32.026588,43.17039,31.12509
803,6.285443,8.067395,14.352838,7.274713
804,5.76935,8.641553,14.410903,9.482676
805,1.812233,5.045698,6.857931,7.304741
806,1.972589,8.762311,10.7349,8.153852
807,2.173074,7.899027,10.072101,9.436867
808,4.896616,5.683014,10.57963,5.880725
809,1.750602,6.313935,8.064537,9.282914
810,2.665682,9.852869,12.518551,8.404225
811,0.751827,4.066899,4.818726,6.966434
812,5.407305,7.499012,12.906317,6.205077
813,5.314799,7.215395,12.530194,11.03277
814,3.685682,9.153156,12.838838,7.29355
815,1.041095,7.234714,8.275809,9.496695
816,0.851853,4.388889,5.240742,14.297348
817,1.136987,5.134722,6.271709,13.307061
818,1.203462,11.239938,12.4434,4.806124
819,3.473021,4.58725,8.060271,4.949194
820,3.204145,2.729203,5.933348,5.371764
821,1.108569,4.538277,5.646846,3.207135
822,1.076679,2.591591,3.66827,7.829495
823,2.743505,3.231165,5.97467,10.768763
824,1.363976,4.764839,6.128815,6.765336
825,0.856218,4.802812,5.65903,10.072062
826,3.469957,2.224913,5.69487,3.44054
827,0.883762,4.951501,5.835263,5.920786
828,1.502203,4.731847,6.23405,6.303198
829,0.943038,2.411808,3.354846,3.931417
830,1.72823,30.868398,32.596628,8.742474
831,1.181771,17.628803,18.810574,15.512619
832,1.287354,3.112369,4.399723,3.84674
833,1.204419,4.744033,5.948452,5.697634
834,2.938277,17.115732,20.054009,20.553634
835,1.319711,10.557893,11.877604,13.316878
836,3.359992,9.337609,12.697601,13.930839
837,1.549536,9.193695,10.743231,13.204305
838,0.834572,8.609368,9.44394,9.424766
839,1.617608,2.034541,3.652149,3.311591
840,0.852176,7.602209,8.454385,7.166276
841,8.092791,5.182773,13.275564,7.102104
842,3.103166,3.262426,6.365592,5.701192
843,4.317033,9.024639,13.341672,11.615594
844,3.254844,13.066156,16.321,11.389315
845,2.986652,2.753307,5.739959,2.923191
846,3.171521,3.486668,6.658189,9.085396
847,3.043132,4.150842,7.193974,9.21798
848,1.507073,8.073527,9.5806,10.117764
849,0.891535,6.387486,7.279021,10.237223
850,13.456982,20.741764,34.198746,22.797597
851,2.71267,5.782922,8.495592,8.59232
852,3.418499,10.82357,14.242069,10.036791
853,9.187986,9.128215,18.316201,10.991856
854,5.819803,8.302705,14.122508,17.172641
855,1.077756,5.197137,6.274893,6.859014
856,0.93418,7.854629,8.788809,9.797501
857,3.78922,9.698465,13.487685,10.712031
858,5.131298,4.904253,10.035551,8.299565
859,2.686071,6.02238,8.708451,18.529739
860,2.217262,8.03223,10.249492,11.042969
861,2.198994,7.863492,10.062486,9.507122
862,9.703896,19.013346,28.717242,18.448548
863,1.692516,9.612498,11.305014,8.23343
864,0.814267,9.971031,10.785298,11.288431
865,1.187775,3.468684,4.656459,2.944434
866,1.209992,10.082373,11.292365,8.023793
867,1.209766,4.098478,5.308244,11.200479
868,4.474097,5.950813,10.42491,7.35287
869,0.808739,7.849449,8.658188,7.176583
870,0.76893,6.206285,6.975215,8.941904
871,3.911772,3.479673,7.391445,6.498841
872,6.816328,11.923397,18.739725,22.910385
873,2.708999,28.938963,31.647962,12.664136
874,1.184327,5.613458,6.797785,10.701603
875,1.582868,6.742804,8.325672,15.934845
876,0.98614,5.548021,6.534161,7.874201
877,1.145704,10.598457,11.744161,12.285113
878,2.018594,8.90166,10.920254,13.407303
879,2.6675,4.823964,7.491464,4.155288
880,1.306518,4.037835,5.344353,8.743411
881,1.247725,7.729046,8.976771,8.393931
882,1.27982,3.707734,4.987554,5.513575
883,1.081736,3.942922,5.024658,3.853775
884,1.675795,8.343263,10.019058,28.53353
885,3.473549,3.676064,7.149613,2.477273
886,1.228776,6.928208,8.156984,8.340777
887,1.023523,2.956935,3.980458,7.698582
888,6.593432,3.985559,10.578991,3.753747
889,1.036851,4.745598,5.782449,4.894326
890,3.868032,4.594736,8.462768,5.79583
891,2.007917,3.119255,5.127172,3.970555
892,0.723102,14.80509,15.528192,15.133881
893,0.964566,9.174312,10.138878,11.726989
894,3.401984,7.734195,11.136179,13.209902
895,7.015316,9.963314,16.97863,12.742999
896,4.723946,12.392912,17.116858,27.795476
897,1.93908,8.874688,10.813768,10.147437
898,4.659827,8.172835,12.832662,11.623623
899,1.310779,7.585923,8.896702,6.577475
900,2.217367,4.713565,6.930932,6.437609
901,11.606343,18.610719,30.217062,24.581976
902,3.531825,16.014532,19.546357,16.663517
903,6.722036,9.786464,16.5085,11.194379
904,6.974851,7.170785,14.145636,27.980098
905,4.606129,6.53498,11.141109,15.689691
906,5.392299,2.144354,7.536653,27.233871
907,1.270232,6.002164,7.272396,6.917209
908,5.916819,5.909179,11.825998,8.996647
909,2.240975,5.139405,7.38038,6.840518
910,1.425328,6.393777,7.819105,6.668189
911,1.139798,4.171955,5.311753,5.286884
912,1.014093,5.802651,6.816744,8.965056
913,4.044697,3.890122,7.934819,4.487485
914,2.921553,2.333568,5.255121,9.925766
915,0.721369,8.711181,9.43255,10.145612
916,3.095608,7.155936,10.251544,7.406555
917,2.378675,8.562662,10.941337,8.032763
918,1.753027,5.171337,6.924364,7.163407
919,0.796836,5.61094,6.407776,8.561911
920,0.952613,7.755003,8.707616,3.710434
921,0.968299,8.558575,9.526874,7.412305
922,1.065675,7.109082,8.174757,6.748326
923,1.585376,9.159689,10.745065,11.983836
924,5.113071,4.700932,9.814003,9.038889
925,1.05,7.272263,8.322263,7.589674
926,2.175625,10.342561,12.518186,15.197116
927,1.53602,23.196615,24.732635,12.270075
928,4.098965,5.841661,9.940626,9.773
929,0.782289,7.699968,8.482257,8.588977
930,4.066543,7.814352,11.880895,9.973986
931,1.08237,7.353682,8.436052,9.935287
932,0.994597,4.120098,5.114695,13.844343
933,3.257113,18.440114,21.697227,21.258034
934,1.874529,25.262844,27.137373,12.598636
935,2.676843,5.289485,7.966328,6.551759
936,2.959441,2.7731,5.732541,5.065019
937,2.030992,10.894837,12.925829,9.287936
938,2.068136,6.755285,8.823421,7.061709
939,2.166265,3.285871,5.452136,4.719155
940,5.189596,2.342666,7.532262,3.33894
941,5.36939,2.502461,7.871851,4.340562
942,8.908392,25.000597,33.908989,48.597163
943,2.279675,12.697132,14.976807,9.008466
944,3.599255,10.424685,14.02394,16.250401
945,0.722783,4.932292,5.655075,6.869214
946,0.812014,4.24112,5.053134,16.2421
947,1.294045,7.696683,8.990728,10.708039
948,0.890149,8.057236,8.947385,12.298907
949,4.499069,4.663488,9.162557,5.728986
950,0.783142,6.471007,7.254149,12.079203
951,0.946443,3.30758,4.254023,5.465325
952,8.397103,11.760861,20.157964,10.060831
953,0.839504,3.497739,4.337243,3.731422
954,3.060684,7.445964,10.506648,8.115785
955,2.439643,6.283481,8.723124,13.386337
956,0.996722,7.025995,8.022717,7.681127
957,7.840801,8.932663,16.773464,10.020943
958,3.503435,2.984954,6.488389,6.635106
959,0.974406,5.159066,6.133472,15.987742
960,2.246393,8.502208,10.748601,10.989209
961,3.408453,3.666883,7.075336,4.176607
962,5.962012,2.902014,8.864026,4.532258
963,2.40227,8.47458,10.87685,21.785659
964,1.967988,4.104445,6.072433,6.024855
965,0.754424,8.617123,9.371547,9.010526
966,1.96704,29.041542,31.008582,18.335751
967,3.635031,21.998785,25.633816,6.49009
968,3.328001,2.535478,5.863479,2.785159
969,0.858389,18.338614,19.197003,4.227919
970,3.497796,7.560289,11.058085,9.192928
971,3.859448,5.102636,8.962084,7.203851
972,6.15792,2.814564,8.972484,3.448857
973,1.226649,6.335114,7.561763,8.032027
974,1.698848,7.163056,8.861904,6.355907
975,1.797266,10.585455,12.382721,10.919627
976,3.410557,2.927369,6.337926,16.951252
977,1.731825,3.970249,5.702074,5.443033
978,1.103943,6.592789,7.696732,24.540821
979,1.537786,3.407508,4.945294,10.278387
980,1.104286,10.566866,11.671152,10.601183
981,1.385977,2.492448,3.878425,9.790915
982,2.524416,9.811484,12.3359,14.11688
983,0.77642,2.287266,3.063686,4.465592
984,1.759248,4.338974,6.098222,6.274137
985,1.384156,1.676799,3.060955,5.527447
986,0.923003,1.716939,2.639942,11.469871
987,5.333388,22.597494,27.930882,21.006334
988,0.898469,3.690945,4.589414,5.676909
989,0.955705,10.72733,11.683035,8.389742
990,0.957491,2.195656,3.153147,3.950007
991,1.068721,17.15114,18.219861,34.701411
992,1.046492,3.699857,4.746349,4.217694
993,3.589003,3.082957,6.67196,14.210214
994,6.669398,6.540539,13.209937,13.049357
995,2.052971,1.971231,4.024202,4.70445
996,2.078838,15.93847,18.017308,12.154561
997,1.034329,14.558353,15.592682,8.566396
998,0.811559,17.627734,18.439293,24.436572
999,4.93154,17.272227,22.203767,18.872255
1000,2.521817,21.226089,23.747906,8.005261
1001,0.939663,21.269538,22.209201,22.483336
1002,2.190236,19.599253,21.789489,18.756498
1003,1.421727,25.315581,26.737308,7.580986
1004,1.045125,4.450509,5.495634,21.527663
1005,6.046721,7.87219,13.918911,10.305899
1006,1.038745,6.846997,7.885742,4.423991
1007,3.226382,7.754265,10.980647,8.38162
1008,14.538339,8.856815,23.395154,10.374808
1009,1.083886,11.278371,12.362257,5.719115
1010,2.084057,6.927676,9.011733,7.991838
1011,2.415494,5.354753,7.770247,5.796302
1012,2.520726,5.63751,8.158236,7.758571
1013,0.992478,3.568889,4.561367,5.23025
1014,2.119926,20.146511,22.266437,17.415829
1015,0.908027,9.229425,10.137452,10.524475
1016,1.245463,4.112254,5.357717,8.201563
1017,8.345747,6.652879,14.998626,6.953502
1018,9.042459,5.736083,14.778542,6.789766
1019,5.116301,8.835187,13.951488,10.082677
1020,1.927894,8.426427,10.354321,8.589749
1021,1.185891,6.768386,7.954277,14.616907
1022,1.60264,3.34105,4.94369,10.971031
1023,3.432234,5.401774,8.834008,11.585709
1024,1.366625,8.625944,9.992569,8.551943
1025,1.268453,12.243985,13.512438,10.42226
1026,2.523314,12.380693,14.904007,12.26613
1027,1.993906,6.575857,8.569763,10.756822
1028,5.175763,18.245863,23.421626,18.436938
1029,12.14548,6.58761,18.73309,15.85428
1030,1.203269,11.351176,12.554445,9.048044
1031,1.091244,6.591041,7.682285,9.828377
1032,3.90885,6.753055,10.661905,9.62995
1033,1.273863,9.810928,11.084791,7.885937
1034,1.830497,45.914462,47.744959,22.390346
1035,1.87188,16.483976,18.355856,21.552893
1036,1.19405,5.410724,6.604774,6.492799
1037,9.192848,18.951854,28.144702,22.519191
1038,5.173702,13.415555,18.589257,16.625375
1039,8.242648,6.940052,15.1827,12.052725
1040,1.198176,18.700556,19.898732,11.882286
1041,3.828528,6.653063,10.481591,12.937027
1042,5.143822,14.633757,19.777579,15.27366
1043,0.997846,8.250713,9.248559,12.224289
1044,10.608274,9.565515,20.173789,10.318679
1045,0.974416,4.063133,5.037549,8.698667
1046,3.425852,6.992882,10.418734,10.671626
1047,1.509128,3.731562,5.24069,7.994333
1048,3.237053,14.603414,17.840467,12.926359
1049,1.396687,11.677978,13.074665,11.513836
1050,1.192995,5.015238,6.208233,8.520997
1051,1.17391,6.948559,8.122469,16.382712
1052,2.667301,51.664107,54.331408,34.608961
1053,1.357938,12.613487,13.971425,12.994803
1054,5.073293,17.783334,22.856627,17.347419
1055,1.812083,3.985665,5.797748,5.595062
1056,1.256067,3.397542,4.653609,8.909459
1057,4.141925,4.105046,8.246971,4.688974
1058,5.334605,4.832567,10.167172,2.678286
1059,2.755992,9.451376,12.207368,4.48666
1060,1.389009,7.927108,9.316117,11.340827
1061,12.159466,6.629178,18.788644,5.972562
1062,1.136437,24.009964,25.146401,33.279112
1063,2.062388,7.868879,9.931267,10.675941
1064,7.173965,7.566144,14.740109,13.234435
1065,2.500057,10.016298,12.516355,27.038947
1066,1.195265,6.54335,7.738615,10.936278
1067,1.104426,7.079267,8.183693,8.519364
1068,2.611759,18.354221,20.96598,7.552479
1069,3.970217,3.62783,7.598047,9.940435
1070,1.427521,9.276642,10.704163,7.408496
1071,1.524216,7.604718,9.128934,8.944853
1072,2.099986,8.864895,10.964881,9.894605
1073,4.983081,10.644852,15.627933,8.040802
1074,15.5802,45.650639,61.230839,59.397416
1075,7.188134,9.749281,16.937415,12.295814
1076,1.409115,8.990456,10.399571,8.822267
1077,1.263538,4.324119,5.587657,7.196591
1078,1.153111,8.881973,10.035084,12.039128
1079,1.591508,11.410756,13.002264,14.912368
1080,5.814138,14.390852,20.20499,17.756552
1081,11.360847,15.035898,26.396745,7.409293
1082,1.071492,4.255675,5.327167,5.032232
1083,1.443009,17.299359,18.742368,11.275328
1084,4.036279,7.108927,11.145206,9.992104
1085,5.577388,8.622083,14.199471,16.938699
1086,2.817459,7.912542,10.730001,8.49775
1087,3.137569,6.391477,9.529046,10.083312
1088,6.675828,27.621836,34.297664,25.210181
1089,4.130862,8.968227,13.099089,9.393784
1090,1.025799,6.622343,7.648142,10.132012
1091,0.899959,6.07358,6.973539,7.499186
1092,2.143739,4.904033,7.047772,5.699378
1093,1.065343,12.977571,14.042914,13.526303
1094,1.812839,9.416237,11.229076,5.817987
1095,1.606133,6.017237,7.62337,11.627055
1096,6.553111,27.680936,34.234047,23.461945
1097,1.58523,6.066048,7.651278,7.656217
1098,1.020819,5.295192,6.316011,5.611026
1099,1.002629,1.886558,2.889187,6.928458
1100,0.794375,6.503689,7.298064,12.09929
1101,1.395845,7.393233,8.789078,4.60561
1102,6.306352,3.497689,9.804041,9.968746
1103,0.836763,5.192002,6.028765,7.319992
1104,1.461605,10.635891,12.097496,10.080371
1105,3.267012,8.26858,11.535592,7.338912
1106,9.03102,6.295288,15.326308,4.921841
1107,1.708583,3.552757,5.26134,16.779059
1108,1.82843,2.101896,3.930326,2.78966
1109,3.153178,9.625872,12.77905,10.809758
1110,0.794746,7.05878,7.853526,10.6507
1111,2.311601,5.557828,7.869429,10.362097
1112,2.435577,6.954883,9.39046,9.205471
1113,5.384177,7.444211,12.828388,9.39719
1114,11.07824,5.719952,16.798192,8.125804
1115,1.262883,9.428373,10.691256,13.952528
1116,1.04842,3.193948,4.242368,8.28537
1117,2.292519,6.419155,8.711674,6.451793
1118,2.098719,5.621738,7.720457,5.983167
1119,1.031982,8.158581,9.190563,7.65711
1120,0.768058,10.384648,11.152706,14.333355
1121,2.649315,3.88621,6.535525,4.561889
1122,1.057158,11.192439,12.249597,8.062826
1123,3.059817,4.867134,7.926951,6.309588
1124,0.905053,4.720044,5.625097,4.107377
1125,1.275985,6.692813,7.968798,7.210248
1126,2.594141,2.227449,4.82159,18.653855
1127,2.786421,13.20647,15.992891,30.223206
1128,1.163329,8.508154,9.671483,9.265288
1129,0.858415,6.702461,7.560876,10.219087
1130,0.80083,26.172768,26.973598,19.196825
1131,0.83176,8.294137,9.125897,8.660133
1132,0.79372,8.467721,9.261441,9.946766
1133,0.945577,9.45386,10.399437,11.800928
1134,0.905135,5.207091,6.112226,6.631679
1135,1.41391,4.332066,5.745976,7.797385
1136,0.909018,4.27922,5.188238,6.078914
1137,0.95911,6.830687,7.789797,5.814237
1138,2.904686,8.487397,11.392083,10.65597
1139,1.858182,7.070228,8.92841,5.312949
1140,2.405115,5.560719,7.965834,11.09408
1141,5.428235,7.86324,13.291475,7.906703
1142,5.162722,14.588559,19.751281,4.714212
1143,0.893513,2.091717,2.98523,4.713307
1144,0.909544,2.515781,3.425325,2.785057
1145,1.025886,3.107762,4.133648,4.856988
1146,2.832231,19.306911,22.139142,9.35376
1147,1.282774,3.654839,4.937613,2.662471
1148,5.808026,16.533602,22.341628,11.341265
1149,1.699648,9.404819,11.104467,9.923367
1150,2.195711,11.737134,13.932845,10.898639
1151,4.115126,4.18893,8.304056,8.465823
1152,3.858942,4.318478,8.17742,6.715249
1153,0.808843,16.183032,16.991875,19.252218
1154,3.267291,3.885068,7.152359,5.398814
1155,1.993544,6.393117,8.386661,11.22123
1156,4.855195,15.578395,20.43359,14.511656
1157,8.571744,9.551725,18.123469,30.359566
1158,6.036492,6.954459,12.990951,6.599625
1159,1.513948,17.387145,18.901093,14.068206
1160,1.651006,10.609201,12.260207,18.14349
1161,4.516841,12.42019,16.937031,8.500936
1162,2.882806,6.255862,9.138668,6.53112
1163,1.732995,5.51083,7.243825,17.866478
1164,6.208525,14.027026,20.235551,6.489592
1165,7.465806,2.816797,10.282603,2.981534
1166,1.48408,4.57285,6.05693,7.616122
1167,3.358428,11.506961,14.865389,12.278676
1168,3.128506,3.411709,6.540215,9.165374
1169,10.903929,11.047092,21.951021,14.543433
1170,2.203405,9.910603,12.114008,10.515882
1171,5.97314,19.055852,25.028992,29.467142
1172,30.510216,6.758845,37.269061,14.665697
1173,1.181041,18.315011,19.496052,12.41884
1174,2.047971,6.821324,8.869295,7.086241
1175,2.030487,12.234114,14.264601,5.665619
1176,2.777333,7.546624,10.323957,9.141913
1177,5.006086,21.080613,26.086699,14.059555
1178,3.507192,21.985158,25.49235,16.796257
1179,1.492714,4.561225,6.053939,5.393837
1180,5.927386,5.018496,10.945882,4.651067
1181,3.111921,7.703629,10.81555,4.584599
1182,3.654681,7.845541,11.500222,7.461531
1183,3.489745,2.812355,6.3021,5.951257
1184,1.90068,7.902364,9.803044,15.608603
1185,1.949803,6.312705,8.262508,7.3922
1186,2.240906,1.972486,4.213392,7.050439
1187,2.900449,9.20354,12.103989,16.009197
1188,3.309126,2.090465,5.399591,5.118814
1189,2.743591,13.07333,15.816921,17.435152
1190,2.228281,12.257029,14.48531,12.24773
1191,8.111608,17.56179,25.673398,18.889655
1192,7.869779,14.351911,22.22169,17.667093
1193,5.620988,11.08084,16.701828,8.65536
1194,2.323387,3.455665,5.779052,5.627564
1195,1.288874,9.277263,10.566137,10.076378
1196,1.320424,9.987044,11.307468,8.909112
1197,2.710182,44.245229,46.955411,47.063148
1198,1.404143,6.328479,7.732622,3.282029
1199,18.193949,23.557596,41.751545,60.391331
1200,5.819972,4.773364,10.593336,8.947872
1201,2.24721,11.374808,13.622018,14.547256
1202,6.088134,20.580591,26.668725,20.408146
1203,3.670901,9.252722,12.923623,12.277844
1204,3.328784,8.38069,11.709474,9.021915
1205,4.72616,17.622161,22.348321,21.121338
1206,20.199096,11.96811,32.167206,11.074963
1207,2.825627,8.027344,10.852971,14.196822
1208,12.468195,5.782614,18.250809,6.443356
1209,1.082852,4.508317,5.591169,4.901678
1210,1.059098,5.612608,6.671706,5.131159
1211,1.072365,19.541471,20.613836,34.460901
1212,1.037339,11.654953,12.692292,23.063393
1213,1.262501,2.857508,4.120009,23.972224
1214,5.245266,4.249696,9.494962,6.233566
1215,1.186828,4.924662,6.11149,7.665096
1216,1.9519,50.531853,52.483753,37.560325
1217,4.702614,39.189003,43.891617,39.015083
1218,3.137679,12.776558,15.914237,26.726834
1219,4.067255,10.321546,14.388801,13.958253
1220,4.112936,33.539876,37.652812,32.87676
1221,1.952528,7.067219,9.019747,7.305365
1222,2.406488,8.065646,10.472134,7.212061
1223,0.954839,4.272838,5.227677,7.642457
1224,5.583164,5.693554,11.276718,9.151352
1225,3.372174,5.31419,8.686364,9.704962
1226,1.798656,7.630125,9.428781,33.597422
1227,5.715969,5.646427,11.362396,6.645692
1228,4.524961,9.731573,14.256534,9.264555
1229,0.780607,7.26933,8.049937,10.7543
1230,4.9746,3.475071,8.449671,3.602796
1231,5.631819,3.296183,8.928002,14.904715
1232,8.924056,3.238282,12.162338,6.749516
1233,0.624069,1.836576,2.460645,5.806195
1234,1.07082,2.39437,3.46519,4.043862
1235,0.737217,3.338576,4.075793,6.232558
1236,3.881297,2.642656,6.523953,2.879869
1237,0.765033,5.286652,6.051685,8.5713
1238,5.011428,6.261137,11.272565,6.42649
1239,3.841638,2.616135,6.457773,3.458983
1240,0.856036,7.132446,7.988482,7.414228
1241,1.263576,7.937188,9.200764,7.231029
1242,0.761153,4.016422,4.777575,4.612321
1243,0.968116,2.993842,3.961958,4.200599
1244,1.161192,4.480302,5.641494,11.537509
1245,14.428466,13.765875,28.194341,13.197352
1246,0.980153,6.556222,7.536375,8.500133
1247,2.282911,6.202643,8.485554,7.459298
1248,2.573274,2.89635,5.469624,3.95681
1249,5.318327,3.600461,8.918788,2.958662
1250,3.547684,4.85098,8.398664,6.913766
1251,1.074146,13.690492,14.764638,16.324059
1252,1.902716,2.807686,4.710402,3.70537
1253,1.047385,19.575885,20.62327,21.558662
