sample,sensor_to_orchestrator_ms,orchestrator_to_valve_ms,irrigation_total_ms,robot_command_to_cmd_vel_ms
632,0.762906,8.904586,9.667492,9.037209
633,0.825411,8.537879,9.36329,6.141688
634,4.185569,3.839391,8.02496,6.413415
635,0.805858,1.857571,2.663429,5.292309
636,1.764753,1.89439,3.659143,2.14525
637,10.625012,2.109669,12.734681,2.257224
638,2.497502,3.43641,5.933912,12.060467
639,2.960943,8.515327,11.47627,15.076497
640,3.854979,5.665116,9.520095,7.328567
641,7.92008,3.604222,11.524302,2.488019
642,1.347245,3.621444,4.968689,8.774908
643,1.367174,3.020952,4.388126,5.737244
644,2.320582,5.582438,7.90302,6.462312
645,4.233716,3.205772,7.439488,6.723532
646,0.669002,5.568101,6.237103,3.231539
647,3.590065,14.843504,18.433569,6.376675
648,3.745028,11.422983,15.168011,8.545943
649,5.137557,4.503755,9.641312,4.119002
650,4.595361,3.66716,8.262521,6.740633
651,2.769218,5.461655,8.230873,8.467358
652,7.237643,9.572869,16.810512,11.230186
653,3.336698,3.908335,7.245033,5.897045
654,1.554996,2.824813,4.379809,10.309414
655,6.664063,3.93736,10.601423,4.179642
656,3.789846,21.789597,25.579443,9.70143
657,12.698366,20.56246,33.260826,25.700902
658,3.667979,16.871582,20.539561,10.189431
659,10.272912,22.576515,32.849427,26.276131
660,2.123307,7.102019,9.225326,10.221438
661,6.597998,5.636232,12.23423,6.151825
662,0.80173,11.557817,12.359547,15.693906
663,4.744419,5.029478,9.773897,5.069035
664,2.282337,7.59966,9.881997,11.896853
665,1.187614,6.266289,7.453903,10.238502
666,1.545068,6.395143,7.940211,9.899294
667,2.709578,5.864645,8.574223,9.792378
668,2.464005,14.394565,16.85857,10.07524
669,3.805138,8.903652,12.70879,8.316598
670,6.259684,6.517391,12.777075,12.440792
671,20.613939,18.219468,38.833407,13.351171
672,6.169597,3.986802,10.156399,7.330353
673,1.009223,4.843977,5.8532,7.601727
674,9.756708,9.020986,18.777694,11.089407
675,3.616821,5.331028,8.947849,5.764969
676,2.133433,2.984072,5.117505,3.918172
677,2.504902,8.230046,10.734948,8.840258
678,2.132419,6.906064,9.038483,6.376437
679,1.199924,7.939177,9.139101,7.050562
680,8.806389,5.521119,14.327508,9.258466
681,1.024961,7.234143,8.259104,33.739714
682,1.462507,15.034034,16.496541,14.444413
683,5.204044,8.133463,13.337507,10.787291
684,1.149847,5.117191,6.267038,6.17955
685,0.776215,8.135892,8.912107,9.438618
686,3.87866,18.037575,21.916235,4.948145
687,3.158268,2.804917,5.963185,4.065771
688,1.08671,5.818964,6.905674,9.412255
689,0.829235,7.241215,8.07045,8.429006
690,0.890351,3.001501,3.891852,3.115696
691,1.209716,7.866228,9.075944,7.121976
692,4.095543,6.320534,10.416077,6.840776
693,1.60731,4.612558,6.219868,3.302426
694,1.693865,2.843482,4.537347,4.425587
695,2.766537,7.380487,10.147024,5.464514
696,1.568396,5.193291,6.761687,3.910726
697,1.269382,4.477105,5.746487,8.578709
698,1.378738,2.325317,3.704055,4.79265
699,1.051236,2.529716,3.580952,4.877567
700,0.922226,5.87565,6.797876,5.986003
701,0.901766,8.912011,9.813777,9.895736
702,1.483311,11.476139,12.95945,11.889463
703,1.422291,6.609318,8.031609,6.148842
704,14.018623,2.458033,16.476656,16.824505
705,4.233218,3.795412,8.02863,4.818498
706,0.703897,2.471022,3.174919,2.427471
707,1.085804,5.724505,6.810309,4.907529
708,0.723486,3.003201,3.726687,4.984007
709,0.739491,4.259142,4.998633,2.122809
710,4.07326,3.384302,7.457562,8.567984
711,0.759505,8.169891,8.929396,6.596032
712,11.081655,9.909533,20.991188,12.057234
713,1.508015,7.030512,8.538527,2.898736
714,4.412247,9.266608,13.678855,8.704987
715,15.903242,7.404408,23.30765,11.449258
716,3.744783,7.714863,11.459646,8.262851
717,1.211173,7.258574,8.469747,23.555791
718,1.567059,3.316692,4.883751,5.06237
719,2.981929,6.060333,9.042262,10.618511
720,3.672249,10.348778,14.021027,10.38259
721,3.689152,6.182516,9.871668,17.075585
722,2.875312,6.216598,9.09191,7.497451
723,4.441207,12.553988,16.995195,10.787589
724,14.00479,5.907337,19.912127,6.554526
725,1.683832,15.507445,17.191277,4.876476
726,3.238533,6.281851,9.520384,9.797632
727,5.774689,5.067887,10.842576,5.233328
728,6.887103,4.504873,11.391976,7.026859
729,1.631211,23.374298,25.005509,21.874867
730,17.096065,3.249943,20.346008,12.447847
731,5.118837,10.738721,15.857558,3.701903
732,4.063581,9.256705,13.320286,11.391068
733,8.853252,8.037285,16.890537,5.942104
734,2.063125,2.178724,4.241849,9.213994
735,7.072472,6.844027,13.916499,10.87933
736,4.143708,27.713171,31.856879,13.610346
737,1.702371,3.888596,5.590967,4.111498
738,0.792263,3.071792,3.864055,4.956984
739,1.848456,5.069194,6.91765,7.258688
740,1.684479,4.825894,6.510373,7.867123
741,1.176698,7.493912,8.67061,7.515137
742,1.699634,7.392143,9.091777,8.839031
743,0.978717,10.46233,11.441047,10.672859
744,4.183837,2.821372,7.005209,6.806307
745,2.551166,6.13145,8.682616,6.530708
746,2.665985,5.868914,8.534899,20.196276
747,2.32669,1.83055,4.15724,3.14547
748,0.783019,6.209139,6.992158,5.61249
749,0.94931,8.257959,9.207269,3.756648
750,0.761371,6.230057,6.991428,6.803258
751,4.35391,3.919332,8.273242,4.792738
752,4.415331,7.620406,12.035737,24.977197
753,2.608974,3.389491,5.998465,6.829686
754,4.290501,6.107331,10.397832,7.071391
755,1.122296,4.624316,5.746612,5.718394
756,1.165767,7.481799,8.647566,6.165675
757,1.183756,12.536764,13.72052,13.760999
758,1.419254,2.796471,4.215725,7.256728
759,1.100193,4.939532,6.039725,12.622973
760,1.343278,4.9115,6.254778,4.22134
761,1.334443,2.196113,3.530556,3.542592
762,1.583597,4.985829,6.569426,7.265375
763,1.080814,3.048406,4.12922,4.293085
764,3.996159,12.455537,16.451696,6.398007
765,5.377948,5.971781,11.349729,7.700344
766,7.998016,9.837658,17.835674,9.985664
767,1.717028,4.023172,5.7402,6.137914
768,0.891573,7.165903,8.057476,6.843792
769,0.854643,10.809054,11.663697,33.808748
770,0.952181,8.313638,9.265819,9.437642
771,1.207701,10.078444,11.286145,10.459794
772,0.897715,10.327938,11.225653,35.272038
773,11.229737,4.627475,15.857212,12.124308
774,9.367403,5.426557,14.79396,9.652948
775,6.002341,7.946767,13.949108,10.738761
776,1.670553,5.991901,7.662454,6.16314
777,1.742249,5.010389,6.752638,11.26266
778,2.407748,5.12047,7.528218,4.479843
779,1.603541,3.485093,5.088634,5.137473
780,0.894107,2.464305,3.358412,16.403316
781,2.060192,6.065144,8.125336,32.410104
782,1.094512,25.497516,26.592028,9.439599
783,2.669984,24.717804,27.387788,11.630673
784,0.930088,5.377623,6.307711,6.265643
785,1.10183,7.202472,8.304302,15.725833
786,1.291638,6.342312,7.63395,10.391859
787,0.72738,5.88108,6.60846,5.824813
788,4.329362,4.631924,8.961286,5.487466
789,3.78198,4.956336,8.738316,4.048865
790,1.080951,8.620392,9.701343,7.129524
791,1.858703,3.151349,5.010052,6.770936
792,1.303248,5.930674,7.233922,7.21989
793,0.848231,2.497078,3.345309,9.630509
794,0.856631,6.708515,7.565146,7.224245
795,2.028723,4.358911,6.387634,6.377413
796,4.495181,4.824393,9.319574,6.125842
797,1.052894,8.101159,9.154053,7.969731
798,1.160018,3.929449,5.089467,6.755151
799,2.403186,21.529282,23.932468,9.493907
800,3.340936,3.712434,7.05337,4.23988
801,0.771578,3.155347,3.926925,6.941031
802,1.107969,7.190153,8.298122,14.878427
803,3.998314,13.113701,17.112015,9.843734
804,4.485925,3.850905,8.33683,23.108525
805,3.350283,5.103777,8.45406,5.860176
806,1.994582,3.109047,5.103629,6.9612
807,0.801027,2.530795,3.331822,2.934708
808,4.543778,8.505786,13.049564,10.930965
809,6.08747,7.100274,13.187744,7.117704
810,5.270535,3.165,8.435535,7.600574
811,1.576232,3.251024,4.827256,6.196366
812,0.781741,6.578602,7.360343,4.731586
813,0.897396,22.341153,23.238549,9.713762
814,0.851662,8.597748,9.44941,7.236597
815,0.846313,5.124374,5.970687,8.167152
816,1.610987,6.006364,7.617351,17.896291
817,0.686434,2.493954,3.180388,7.467189
818,1.352098,2.889919,4.242017,17.620738
819,5.595159,37.135546,42.730705,20.709201
820,20.084617,6.700031,26.784648,6.406087
821,4.048126,8.675763,12.723889,4.530829
822,1.058822,3.374746,4.433568,4.48469
823,1.666691,5.288079,6.95477,6.992916
824,4.046804,4.01302,8.059824,4.196245
825,3.392648,3.620386,7.013034,6.938922
826,1.764876,3.897821,5.662697,7.548581
827,2.410889,8.000904,10.411793,8.983329
828,1.983773,8.097997,10.08177,6.938764
829,9.252176,19.476475,28.728651,15.288471
830,5.613102,10.464457,16.077559,10.297931
831,4.536859,8.433334,12.970193,12.103616
832,15.299786,2.271693,17.571479,18.884315
833,4.134601,2.295113,6.429714,4.107591
834,0.945476,6.250933,7.196409,7.127147
835,1.152807,5.204006,6.356813,8.355285
836,1.193148,6.491565,7.684713,7.194647
837,1.555357,6.377768,7.933125,6.322573
838,0.912437,4.903354,5.815791,10.143322
839,0.871167,2.546031,3.417198,6.675252
840,0.967355,5.140118,6.107473,9.882398
841,0.942622,4.095637,5.038259,8.528626
842,0.752163,6.526181,7.278344,15.15985
843,0.754863,2.456705,3.211568,3.197939
844,0.884941,8.857877,9.742818,10.501494
845,1.591223,20.181088,21.772311,6.170692
846,1.052545,7.149883,8.202428,3.496816
847,5.733249,6.562171,12.29542,5.471795
848,1.917735,2.040005,3.95774,3.477229
849,4.905505,9.645977,14.551482,2.881231
850,1.799398,2.853349,4.652747,7.4906
851,2.758177,10.925439,13.683616,12.161644
852,3.869193,4.326918,8.196111,5.078834
853,3.740365,2.614849,6.355214,12.098581
854,5.327498,5.613132,10.94063,8.013019
855,10.134293,8.438448,18.572741,8.906134
856,0.901699,3.077809,3.979508,2.663991
857,1.003366,5.358477,6.361843,5.600511
858,0.819214,6.582511,7.401725,3.494738
859,2.775776,4.962765,7.738541,8.209058
860,1.535152,7.674586,9.209738,5.81094
861,8.716979,11.15202,19.868999,7.424768
862,2.223798,10.001488,12.225286,12.686899
863,2.633539,8.590043,11.223582,9.326787
864,2.873877,5.179656,8.053533,6.467775
865,1.03898,3.887251,4.926231,8.451832
866,1.071635,5.028999,6.100634,6.491647
867,3.01496,11.972506,14.987466,12.914916
868,2.290037,5.97975,8.269787,6.448001
869,0.882881,4.650766,5.533647,6.26678
870,1.890517,4.823737,6.714254,14.86697
871,4.396171,6.679269,11.07544,2.841819
872,0.927555,4.541871,5.469426,4.048289
873,1.587382,9.865607,11.452989,10.827693
874,1.005736,3.117724,4.12346,2.430303
875,6.165084,4.759862,10.924946,9.869991
876,0.791439,8.642797,9.434236,8.086889
877,1.160641,5.911486,7.072127,7.482849
878,18.470238,8.265321,26.735559,10.502269
879,2.868828,4.637717,7.506545,5.087095
880,1.136662,6.720141,7.856803,23.309412
881,1.24378,2.821222,4.065002,5.934418
882,4.333952,6.613286,10.947238,9.087535
883,2.284487,2.072109,4.356596,2.334809
884,9.760519,6.072729,15.833248,10.032378
885,0.968284,3.071312,4.039596,6.926139
886,3.988837,8.416487,12.405324,7.591098
887,2.703524,2.61079,5.314314,3.814454
888,4.638988,3.986121,8.625109,7.420299
889,3.861833,4.166121,8.027954,4.393026
890,2.991934,3.29266,6.284594,3.740614
891,3.377106,13.443116,16.820222,16.814809
892,2.760452,4.145287,6.905739,3.867011
893,2.047609,7.667436,9.715045,5.895123
894,0.927522,10.866369,11.793891,14.72833
895,1.6381,6.925418,8.563518,10.519663
896,1.058133,3.213871,4.272004,5.489845
897,1.003717,8.886727,9.890444,12.00432
898,1.027356,15.809823,16.837179,19.430442
899,2.260101,5.951925,8.212026,7.978429
900,2.977959,5.393088,8.371047,8.7153
901,4.005536,2.126268,6.131804,4.759237
902,1.345606,2.091855,3.437461,4.446878
903,2.240077,2.882894,5.122971,5.497097
904,1.00209,6.72693,7.72902,8.035438
905,4.544891,24.522449,29.06734,38.517704
906,5.327765,5.697857,11.025622,3.084083
907,2.532552,3.738896,6.271448,2.908867
908,1.861341,4.843711,6.705052,4.282046
909,7.699475,13.532058,21.231533,14.652702
910,2.913832,9.921999,12.835831,8.412057
911,16.098486,9.054027,25.152513,6.080133
912,2.966282,14.806122,17.772404,16.97638
913,2.273658,12.206888,14.480546,11.849508
914,3.920042,15.889646,19.809688,11.036956
915,4.910731,7.956113,12.866844,6.535958
916,3.17664,5.742106,8.918746,8.078932
917,3.284875,9.719093,13.003968,11.615956
918,1.737557,5.798368,7.535925,13.435184
919,1.041861,5.935078,6.976939,9.910446
920,1.295143,7.762841,9.057984,5.969638
921,9.678322,12.032876,21.711198,9.958717
922,1.268646,6.033437,7.302083,5.807049
923,1.996694,6.886957,8.883651,2.824001
924,4.549442,9.073236,13.622678,9.514459
925,1.99161,5.069088,7.060698,5.537246
926,1.035203,3.40935,4.444553,3.662332
927,4.275219,11.102277,15.377496,16.576708
928,0.871418,8.131909,9.003327,4.029036
929,1.13902,9.105659,10.244679,9.069807
930,2.157811,5.289105,7.446916,13.87189
931,0.77298,6.412853,7.185833,4.358948
932,0.844989,24.941288,25.786277,24.219355
933,0.857416,12.690765,13.548181,12.257644
934,0.721852,2.858722,3.580574,2.293568
935,0.853894,17.916957,18.770851,26.791689
936,3.142482,7.605534,10.748016,8.408004
937,2.616342,5.380759,7.997101,4.288786
938,1.924078,7.351662,9.27574,8.968009
939,1.400103,5.239679,6.639782,6.769418
940,2.146249,5.878095,8.024344,8.341029
941,2.273852,8.12582,10.399672,9.708966
942,2.95083,7.277787,10.228617,8.915962
943,0.750676,1.778014,2.52869,7.007363
944,6.821553,7.888954,14.710507,24.042855
945,3.206394,8.82561,12.032004,6.891666
946,5.293315,7.339547,12.632862,8.542244
947,1.96174,9.868687,11.830427,11.290613
948,1.829917,2.697378,4.527295,3.000679
949,4.950816,5.244272,10.195088,7.008953
950,3.805894,6.199028,10.004922,8.731517
951,10.652069,5.825105,16.477174,5.268687
952,2.703322,6.705005,9.408327,12.784165
953,1.495391,4.735107,6.230498,14.102277
954,2.730184,5.354216,8.0844,3.373936
955,1.345274,2.098309,3.443583,7.949252
956,5.36215,1.935044,7.297194,4.272763
957,1.045024,14.44872,15.493744,19.79708
958,3.345543,3.005105,6.350648,11.199522
959,0.835324,5.587974,6.423298,9.709459
960,6.442941,2.426808,8.869749,9.810704
961,3.969144,6.583127,10.552271,9.206906
962,1.217833,9.081703,10.299536,11.55825
963,2.827504,6.269064,9.096568,4.029269
964,3.399909,17.17608,20.575989,19.722105
965,2.955031,6.114629,9.06966,10.788428
966,1.934163,14.0688,16.002963,8.504221
967,2.747626,5.087576,7.835202,8.610119
968,2.366667,9.184399,11.551066,12.350032
969,1.335365,11.623323,12.958688,12.840853
970,1.685926,4.800941,6.486867,10.424014
971,1.033634,2.085086,3.11872,4.460164
972,3.834406,9.525634,13.36004,9.796824
973,2.865467,12.053755,14.919222,24.482537
974,1.701412,10.930345,12.631757,16.167023
975,1.334581,2.86134,4.195921,3.701565
976,0.808358,2.182772,2.99113,4.472741
977,2.172574,6.387463,8.560037,6.586255
978,0.799544,6.228725,7.028269,5.858504
979,2.57104,10.01241,12.58345,11.444497
980,3.331973,3.909003,7.240976,20.761119
981,1.087142,7.362901,8.450043,15.470272
982,10.654098,17.254305,27.908403,19.469377
983,1.234136,5.50114,6.735276,8.104651
984,3.060669,7.955772,11.016441,16.442377
985,1.359988,16.788241,18.148229,17.441781
986,1.407616,6.077411,7.485027,4.664454
987,0.957677,9.212535,10.170212,8.16271
988,2.039874,6.369156,8.40903,7.750796
989,2.940249,5.743183,8.683432,3.141624
990,2.192669,8.258794,10.451463,6.071825
991,4.373369,6.115373,10.488742,7.775439
992,1.168828,11.706888,12.875716,8.64934
993,2.809517,17.907314,20.716831,15.231678
994,6.00076,8.012672,14.013432,7.142704
995,1.994612,12.692581,14.687193,14.306239
996,3.342832,6.598509,9.941341,7.571943
997,10.663705,10.344433,21.008138,13.314654
998,5.276093,2.166063,7.442156,3.540628
999,3.831002,2.993885,6.824887,3.163344
1000,2.102972,6.163646,8.266618,6.979842
1001,1.557271,15.379651,16.936922,23.399653
1002,5.257104,10.332192,15.589296,20.333603
1003,6.121996,10.217137,16.339133,8.767201
1004,4.419672,5.467984,9.887656,3.186428
1005,2.352353,1.936138,4.288491,5.914164
1006,6.83379,6.979511,13.813301,5.983776
1007,0.788886,7.234324,8.02321,6.136638
1008,0.79607,3.347028,4.143098,6.038524
1009,0.676703,15.663434,16.340137,3.424592
1010,0.789558,5.984882,6.77444,5.380179
1011,1.12043,6.918748,8.039178,7.198561
1012,2.010303,4.174997,6.1853,4.775364
1013,3.341422,5.622215,8.963637,11.873151
1014,1.534514,8.309283,9.843797,7.435659
1015,16.953742,13.246408,30.20015,24.187764
1016,12.257573,23.721424,35.978997,21.276295
1017,6.264178,28.559828,34.824006,31.049354
1018,4.443992,6.675564,11.119556,4.774567
1019,1.765058,8.426857,10.191915,17.738902
1020,1.333701,7.69846,9.032161,11.276814
1021,1.000465,19.966562,20.967027,9.168494
1022,1.508991,4.42713,5.936121,15.439159
1023,0.869741,4.370267,5.240008,11.320652
1024,1.899767,4.966046,6.865813,10.118158
1025,1.279623,12.990025,14.269648,14.259753
1026,8.181814,13.500328,21.682142,7.39542
1027,22.114098,7.322037,29.436135,6.470882
1028,1.0442,5.100491,6.144691,3.287587
1029,1.617607,3.488022,5.105629,9.150397
1030,0.774756,4.914175,5.688931,7.345268
1031,4.18573,4.978336,9.164066,5.583394
1032,6.792209,7.109782,13.901991,3.84446
1033,5.940489,18.721525,24.662014,19.53911
1034,1.172314,14.100676,15.27299,17.007311
1035,3.928713,11.822774,15.751487,10.296887
1036,7.250917,3.640526,10.891443,3.958201
1037,2.691596,2.407215,5.098811,11.769299
1038,4.478668,21.755697,26.234365,10.380548
1039,2.372759,6.473776,8.846535,9.154166
1040,4.968827,12.233688,17.202515,16.80457
1041,0.782633,3.347122,4.129755,5.261529
1042,2.409025,9.849405,12.25843,14.840429
1043,5.383836,19.928419,25.312255,16.625171
1044,0.958607,10.572004,11.530611,8.908517
1045,1.398311,4.461764,5.860075,11.014169
1046,0.967249,10.930056,11.897305,10.430338
1047,1.013832,7.411457,8.425289,6.173714
1048,0.947832,7.833029,8.780861,3.641158
1049,2.447798,5.752725,8.200523,5.811251
1050,1.869658,13.150149,15.019807,14.361008
1051,1.878514,11.610368,13.488882,10.781411
1052,4.793162,8.176933,12.970095,8.089512
1053,5.979555,3.251907,9.231462,13.233691
1054,7.453264,6.101999,13.555263,6.947897
1055,4.601342,5.586262,10.187604,6.675233
1056,0.76928,6.082392,6.851672,8.102657
1057,1.376289,8.329323,9.705612,7.32694
1058,4.975549,23.376036,28.351585,24.471315
1059,5.78306,4.200673,9.983733,8.993428
1060,2.024111,15.117016,17.141127,17.827583
1061,1.186176,4.334317,5.520493,6.85304
1062,0.758133,3.257126,4.015259,5.35323
1063,0.734544,4.154462,4.889006,7.547969
1064,2.042362,9.52193,11.564292,13.269372
1065,0.945146,4.042525,4.987671,19.511892
1066,4.67778,5.567101,10.244881,8.7697
1067,1.744382,11.834264,13.578646,12.464326
1068,4.5749,4.081055,8.655955,7.351635
1069,3.264881,5.302278,8.567159,6.666515
1070,4.191842,7.162724,11.354566,7.770914
1071,10.029626,2.40732,12.436946,5.160068
1072,1.146026,2.170498,3.316524,3.170893
1073,3.378044,5.932562,9.310606,7.84713
1074,1.923833,6.147148,8.070981,10.544533
1075,0.949464,4.805448,5.754912,7.2028
1076,1.041176,4.668337,5.709513,4.572639
1077,1.086695,4.890907,5.977602,7.988155
1078,1.614212,8.18388,9.798092,6.600377
1079,1.779183,4.152034,5.931217,10.010537
1080,2.001252,6.947137,8.948389,5.810249
1081,2.791419,3.122143,5.913562,4.517767
1082,2.383548,7.651315,10.034863,20.247451
1083,2.153832,9.856468,12.0103,10.724012
1084,0.908342,6.920675,7.829017,9.657659
1085,2.319735,5.524031,7.843766,6.100849
1086,1.349028,5.606665,6.955693,5.500987
1087,7.109057,5.920682,13.029739,3.754943
1088,1.437377,2.915696,4.353073,8.421214
1089,1.003531,4.811277,5.814808,7.232647
1090,1.701141,4.178024,5.879165,4.606712
1091,0.864226,16.921354,17.78558,14.133832
1092,1.894769,4.190587,6.085356,10.053597
1093,2.528767,6.302091,8.830858,5.481266
1094,4.367302,2.868495,7.235797,4.734318
1095,0.750568,5.928562,6.67913,7.993354
1096,2.798472,5.082861,7.881333,12.265335
1097,0.997841,4.03781,5.035651,5.595068
1098,0.970152,4.671785,5.641937,8.809755
1099,0.972878,5.757664,6.730542,7.675857
1100,0.999587,3.402772,4.402359,11.066338
1101,3.399487,4.514673,7.91416,9.146769
1102,1.108817,6.42949,7.538307,11.195405
1103,4.700205,4.212693,8.912898,8.239829
1104,0.860835,12.858943,13.719778,12.361834
1105,7.181198,7.668513,14.849711,8.580045
1106,5.653798,8.364458,14.018256,10.658108
1107,3.746262,5.281297,9.027559,6.201277
1108,4.745898,3.887909,8.633807,3.048819
1109,2.564267,2.239078,4.803345,5.30535
1110,2.969757,6.454459,9.424216,6.91877
1111,3.583502,5.525861,9.109363,7.738211
1112,15.40667,5.481846,20.888516,18.344727
1113,0.925741,2.350244,3.275985,3.359923
1114,0.793284,4.999115,5.792399,7.05392
1115,2.704284,5.450258,8.154542,7.185608
1116,3.586501,14.637408,18.223909,26.670545
1117,3.126618,7.863664,10.990282,5.896591
1118,2.328623,6.250044,8.578667,8.054003
1119,0.919287,3.669404,4.588691,10.171598
1120,4.76993,4.098189,8.868119,8.07268
1121,2.519098,8.201996,10.721094,16.22216
1122,2.814371,2.902399,5.71677,11.924194
1123,4.073323,4.101764,8.175087,7.401934
1124,4.960013,7.67395,12.633963,8.040067
1125,1.092481,7.940535,9.033016,13.648239
1126,1.850151,4.465559,6.31571,12.902918
1127,4.965619,2.981504,7.947123,3.492419
1128,1.003505,5.810712,6.814217,6.454888
1129,2.764982,3.711557,6.476539,4.240301
1130,2.527848,9.452704,11.980552,9.247274
1131,5.659057,3.153232,8.812289,4.778086
1132,4.851897,6.737846,11.589743,12.121703
1133,1.942661,7.462401,9.405062,10.402149
1134,1.380804,2.290162,3.670966,6.591993
1135,4.996275,2.417435,7.41371,4.528542
1136,0.97992,7.851819,8.831739,7.352767
1137,2.663217,16.277885,18.941102,25.305351
1138,0.935268,8.582176,9.517444,12.81889
1139,6.399429,6.417527,12.816956,7.503604
1140,1.09759,5.340033,6.437623,5.565905
1141,0.978828,8.62431,9.603138,38.56555
1142,1.008339,5.550407,6.558746,20.468448
1143,1.644907,9.779381,11.424288,16.282714
1144,0.92616,9.743599,10.669759,11.970719
1145,2.116497,4.85784,6.974337,38.531056
1146,1.082802,5.195211,6.278013,8.569703
1147,2.010211,2.654117,4.664328,7.437218
1148,1.075412,3.552432,4.627844,7.557353
1149,0.849321,6.099507,6.948828,9.851278
1150,2.070339,10.873968,12.944307,7.010951
1151,6.310872,8.578931,14.889803,17.972314
1152,1.467769,8.052523,9.520292,8.583386
1153,1.982329,7.833698,9.816027,17.658494
1154,6.996816,7.862071,14.858887,14.58216
1155,1.935667,5.039364,6.975031,15.780363
1156,0.783774,7.606717,8.390491,8.682595
1157,0.795983,10.611063,11.407046,12.198193
1158,0.772421,6.306489,7.07891,6.637347
1159,0.942121,7.398459,8.34058,10.893658
1160,2.836633,6.18366,9.020293,5.731109
1161,4.359418,12.531647,16.891065,15.617746
1162,4.329866,3.389369,7.719235,6.044594
1163,5.005104,8.058763,13.063867,15.248354
1164,2.214556,6.357081,8.571637,5.847434
1165,2.778011,6.777422,9.555433,20.942854
1166,25.098702,4.046284,29.144986,7.099399
1167,6.652966,3.715976,10.368942,2.32147
1168,1.073769,10.707291,11.78106,7.427549
1169,1.543072,8.467631,10.010703,12.355929
1170,0.978321,1.880448,2.858769,14.522259
1171,3.477355,10.76485,14.242205,8.336389
1172,1.061136,2.190783,3.251919,5.813295
1173,1.436368,7.833198,9.269566,10.12639
1174,2.53411,13.085149,15.619259,12.049737
1175,0.906795,4.787309,5.694104,6.741506
1176,1.046315,3.568617,4.614932,6.655677
1177,1.427542,7.42565,8.853192,5.991271
1178,4.538387,2.640112,7.178499,9.324742
1179,5.154324,2.728759,7.883083,4.66522
1180,1.199253,5.81735,7.016603,5.290912
1181,1.907992,10.956605,12.864597,6.476524
1182,4.911843,9.934333,14.846176,16.050509
1183,5.007514,7.117411,12.124925,12.980302
1184,5.607145,10.575122,16.182267,13.90753
1185,2.138266,2.983215,5.121481,10.69969
1186,3.059811,16.327575,19.387386,12.539636
1187,2.450132,8.601422,11.051554,6.996585
1188,0.989764,7.088938,8.078702,10.362077
1189,0.80092,1.963743,2.764663,4.870378
1190,1.186924,7.108184,8.295108,8.418476
1191,1.808008,2.91969,4.727698,12.992329
1192,0.731854,19.182516,19.91437,11.768021
1193,2.653004,6.688783,9.341787,10.288754
1194,2.649526,8.144392,10.793918,6.396345
1195,1.082194,6.210503,7.292697,18.026589
1196,3.621154,7.853662,11.474816,10.613707
1197,8.706203,9.654148,18.360351,13.157864
1198,2.017343,11.721293,13.738636,4.806701
1199,2.075765,5.657452,7.733217,7.244201
1200,7.587273,10.609756,18.197029,10.233854
1201,4.76867,10.098304,14.866974,4.863621
1202,7.197993,1.806072,9.004065,4.192229
1203,7.973273,2.251769,10.225042,2.470929
1204,1.957287,3.234624,5.191911,5.223376
1205,8.492729,2.113035,10.605764,4.694819
1206,1.916221,8.26647,10.182691,9.917794
1207,10.290339,6.91148,17.201819,8.756898
1208,0.816014,3.08506,3.901074,17.128349
1209,6.007492,8.608939,14.616431,13.456042
1210,1.252665,10.602655,11.85532,21.425345
1211,1.107624,4.048639,5.156263,5.053113
1212,0.948773,5.725922,6.674695,3.461673
1213,1.544723,2.216385,3.761108,5.334695
1214,1.007501,3.229988,4.237489,7.110164
1215,0.983008,8.295527,9.278535,18.381439
1216,2.256656,9.079814,11.33647,4.317314
1217,2.431369,8.941058,11.372427,17.154525
1218,1.858035,7.380932,9.238967,8.255026
1219,0.731357,3.317753,4.04911,4.612938
1220,2.589708,6.092153,8.681861,5.283946
1221,3.281209,4.29066,7.571869,5.860879
1222,2.965772,5.874096,8.839868,5.257845
1223,2.024932,5.873443,7.898375,6.672147
1224,6.004314,2.664157,8.668471,3.314846
1225,1.245256,4.430437,5.675693,6.6224
1226,4.955566,5.792438,10.748004,6.524671
1227,0.836825,3.04702,3.883845,8.398009
1228,2.781544,9.353706,12.13525,10.395895
1229,2.44263,9.059899,11.502529,10.3255
1230,1.006125,6.227598,7.233723,14.073879
1231,2.061649,7.065463,9.127112,8.402102
1232,1.082598,2.627842,3.71044,3.719022
1233,1.227768,4.739917,5.967685,3.179618
1234,2.724767,12.470416,15.195183,14.392182
1235,7.063152,8.102088,15.16524,10.761246
1236,1.970499,5.309387,7.279886,11.648334
1237,1.824508,11.932195,13.756703,16.438469
1238,2.667371,3.730415,6.397786,3.756509
1239,2.414976,8.772005,11.186981,5.485636
1240,1.684579,3.471093,5.155672,5.67968
1241,5.352243,3.450453,8.802696,5.753949
1242,8.524084,8.63542,17.159504,10.528795
1243,1.006197,2.283258,3.289455,3.189606
1244,1.108425,4.979291,6.087716,4.221362
1245,4.996391,2.483821,7.480212,3.527084
1246,1.691576,2.82448,4.516056,4.454566
1247,4.973963,3.031612,8.005575,6.048324
1248,3.700673,3.064525,6.765198,4.799192
1249,5.903728,3.289724,9.193452,3.785874
1250,2.039779,3.362015,5.401794,3.466451
1251,4.111543,5.617671,9.729214,8.429735
1252,3.941094,12.175315,16.116409,12.462011
1253,4.874259,6.871229,11.745488,13.65035
